"circuit","tournament","country","year","date","gender","match_num","w_player1","w_p1_birthdate","w_p1_age","w_p1_hgt","w_p1_country","w_player2","w_p2_birthdate","w_p2_age","w_p2_hgt","w_p2_country","w_rank","l_player1","l_p1_birthdate","l_p1_age","l_p1_hgt","l_p1_country","l_player2","l_p2_birthdate","l_p2_age","l_p2_hgt","l_p2_country","l_rank","score","duration","bracket","round","w_p1_tot_attacks","w_p1_tot_kills","w_p1_tot_errors","w_p1_tot_hitpct","w_p1_tot_aces","w_p1_tot_serve_errors","w_p1_tot_blocks","w_p1_tot_digs","w_p2_tot_attacks","w_p2_tot_kills","w_p2_tot_errors","w_p2_tot_hitpct","w_p2_tot_aces","w_p2_tot_serve_errors","w_p2_tot_blocks","w_p2_tot_digs","l_p1_tot_attacks","l_p1_tot_kills","l_p1_tot_errors","l_p1_tot_hitpct","l_p1_tot_aces","l_p1_tot_serve_errors","l_p1_tot_blocks","l_p1_tot_digs","l_p2_tot_attacks","l_p2_tot_kills","l_p2_tot_errors","l_p2_tot_hitpct","l_p2_tot_aces","l_p2_tot_serve_errors","l_p2_tot_blocks","l_p2_tot_digs"
"AVP","Cincinnati","United States",2012,2012-08-30,"M",11,"Casey Patterson",1980-04-20,32.3613963,78,"United States","Ryan Doherty",1984-02-02,28.5749487,85,"United States","5","Adam Roberts",1976-01-25,36.5968515,73,"United States","Andrei Belov",1984-05-15,28.29295,77,"Russia","21, Q1","21-19, 21-15",,"Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",12,"Brad Keenan",1981-08-10,31.0554415,80,"United States","John Mayer",1982-06-11,30.220397,73,"United States","4","Braidy Halverson",1983-03-08,29.4811773,77,"United States","Ty Loomis",1979-05-01,33.3333333,75,"United States","13","21-17, 22-20",,"Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",13,"Matt Fuerbringer",1974-01-29,38.5845311,80,"United States","Nick Lucena",1979-09-22,32.9390828,73,"United States","3","Paul Baxter",1972-02-01,40.5776865,77,"United States","Pedro Brazao",1979-11-27,32.7583847,77,"Brazil","14","16-21, 21-16, 15-12",,"Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",14,"Jake Gibb",1976-02-06,36.5639973,79,"United States","Sean Rosenthal",1980-06-19,32.1971253,76,"United States","6","Fred Souza",1972-05-13,40.2984257,79,"Brazil","Matt Olson",1980-01-02,32.659822,74,"United States","11","21-17, 21-14",,"Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",15,"Billy Allen",1981-10-15,30.8747433,74,"United States","Matt Prosser",1978-11-27,33.7577002,79,"United States","7","Adrian Carambula",1988-03-16,24.4572211,72,"Italy","Steve Grotowski",1982-05-30,30.2532512,78,"England","10","21-11, 21-15",,"Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",16,"Phil Dalhausser",1980-01-26,32.5941136,81,"United States","Todd Rogers",1973-09-30,38.9158111,74,"United States","2","Kevin McColloch",1984-04-19,28.3641342,77,"United States","Mike Placek",1982-10-23,29.853525,75,"United States","15","21-16, 21-18",,"Winner's Bracket","Round 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",17,"John Hyden",1972-10-07,39.8959617,77,"United States","Sean Scott",1973-06-29,39.1704312,77,"United States","1","Ed Ratledge",1976-12-16,35.7043121,80,"United States","Ryan Mariano",1976-04-01,36.4134155,75,"United States","9","21-12, 21-18",,"Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",18,"Brad Keenan",1981-08-10,31.0554415,80,"United States","John Mayer",1982-06-11,30.220397,73,"United States","4","Casey Patterson",1980-04-20,32.3613963,78,"United States","Ryan Doherty",1984-02-02,28.5749487,85,"United States","5","17-21, 21-15, 15-11",,"Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",19,"Matt Fuerbringer",1974-01-29,38.5845311,80,"United States","Nick Lucena",1979-09-22,32.9390828,73,"United States","3","Jake Gibb",1976-02-06,36.5639973,79,"United States","Sean Rosenthal",1980-06-19,32.1971253,76,"United States","6","18-21, 24-22, 15-9",,"Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"AVP","Cincinnati","United States",2012,2012-08-30,"M",20,"Phil Dalhausser",1980-01-26,32.5941136,81,"United States","Todd Rogers",1973-09-30,38.9158111,74,"United States","2","Billy Allen",1981-10-15,30.8747433,74,"United States","Matt Prosser",1978-11-27,33.7577002,79,"United States","7","21-14, 21-16",,"Winner's Bracket","Round 3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
